"stock #","on website & classifieds","category","status","year","manufacturer","model","brand","title","price","sales price","website only price","hidden price","msrp","vin#","condition","location country","location region","location city","location postal code","location_phone","description","length","width","height","weight (lbs)","gvwr (lbs)","axle capacity (lbs)","payload capacity (lbs)","overall length","min width","min height","axles","subttile","sleeping capacity","slideouts","pull type","construction","is tilt","ramps","living quarters","conversion company","side wall height","custom conversion company","roof type","nose type","color","is rental","weekly rate","daily rate","monthly rate","external link","shortwall length","stalls","manger","configuration","midtack","admin-unit cost","admin-shipping cost","admin-prep cost","admin-total cost","admin-min sell price","admin-notes","is on special","is featured","created at date","append images on import","number of images","images"
"TF26101","Yes","trailer.cargo_enclosed","Available","2023","CM","TXEHW612TA2","","2023 CM TXEHW612TA2 Enclosed Cargo Trailer","$7975.00","$0.00","$0.00","$0.00","$8709.80","5NHUEH226PY093650","New","US","CO","Parker","80134","3038414910","6X12 CARGO<BR/> STANDARD FEATURES:<BR/> WELDED SAFETY CHAINS<BR/> 18 INCH WEDGE-FRONT NOSE<BR/> 024 ALUMINUM EXTERIOR<BR/> 24 ATP STONE GUARD<BR/> (2) - FLOW THRU SIDEWALL VENTS<BR/> ALUMINUM TOP RAILS<BR/> ALUMINUM EXTERIOR FENDERS<BR/> RADIAL TIRES<BR/> SILVER POWDER COATED WHEELS<BR/> LEAF-SPRING AXLES<BR/> GALVANIZED ROOF<BR/> FULL-COLOR DECALS<BR/> CURBSIDE DOOR<BR/> SEMI-STYLE CAM-LOCK DOOR LATCH<BR/> EXPOSED STEEL PAINTED EPOXY BLACK<BR/> Z-TECH UNDERCOATED FRAME<BR/> ATP ALUMINUM WRAP ON REAR<BR/> RAMP REAR DOOR<BR/> (1) 12V DOME LIGHT<BR/> DOT LIGHTING<BR/> CLEAR LENS LED CLEARANCE LIGHTS<BR/> CLEAR LENS LED STRIP TAIL LIGHTS<BR/> LICENSE PLATE HOLDER WITH BUILT-IN LIGHT<BR/> CASH CHECK OR FINANCED PRICE<BR/> FINANCING AVAILABLE FOR THOSE WHO QUALIFY<BR/> NOT RESPONSIBLE FOR TYPOGRAPHICAL ERRORS<BR/>","12.00 ft","6.00 ft","7.10 ft","1910.00","7000.00","","5090","","","","2","","","","2-5/16","","","","","","","","","","White","","","","","","","","","","","","","","0","","","No","No","2023-01-25T01:00:16-06:00","0","7","http://dealer-cdn.com/yWOEQR/hmCPku/2dad145b8fb7801c6d548cf018b8a52e,http://dealer-cdn.com/yWOEQR/JoY7LU/8e00d588cf50e63b5871f1a90667430d,http://dealer-cdn.com/yWOEQR/d4Om2a/17139c5451c44259dfd8c0067673cd22,http://dealer-cdn.com/yWOEQR/j9M4mG/9af3c8a734be8b4b7ec3437ce32ca921,http://dealer-cdn.com/yWOEQR/Rham4O/67a7f3e1b374e5345b399959c088a7a9,http://dealer-cdn.com/yWOEQR/B9kRzE/a542b3fa13ed29d32b4bd8af5f065355,http://dealer-cdn.com/yWOEQR/4GGY64/5ceaf05561ed0e0d033357edaafbf311"
"TF26103","Yes","trailer.cargo_enclosed","Available","2023","Continental Cargo","TXVHW8.520TA3","","2023 Continental Cargo TXVHW8.520TA3 Enclosed Cargo Trailer","$12950.00","$0.00","$0.00","$0.00","$14551.52","5NHUVHV29PY048522","New","US","CO","Parker","80134","3038414910","8.5X20 CARGO<BR/> CONTINENTAL CARGO CAR HAULER<BR/> THIS TRAILER IS PERFECT FOR HAULING THAT COLLECTOR VEHICLE TO CAR SHOWS OR STORING YOUR TOYS OUT OF THE ELEMENTS. WHATEVER YOUR NEEDS THIS TRAILER WILL GET THE JOB DONE. COME SEE AN ASSOCIATE TODAY WITH QUESTIONS ABOUT THIS TRAILER.<BR/> STANDARD FEATURES:<BR/> 2-5/16 COUPLER<BR/> 18 WEDGE FRONT NOSE<BR/> 24 ATP STONE GUARD<BR/> WELDED SAFETY CHAINS<BR/> 102 INCH WIDE BODY DESIGN<BR/> (2) FLOW THRU SIDEWALL VENTS<BR/> .024 ALUMINUM EXTERIOR<BR/> RADIAL PLY TIRES<BR/> SILVER POWDER COATED WHEELS<BR/> EXTERIOR ALUMINUM FENDERS<BR/> LEAF SPRING AXLE<BR/> EXPOSED STEEL PAINTED EPOXY BLACK<BR/> Z-TECH UNDERCOATED FRAME<BR/> GALVANIZED ROOF<BR/> ALUMINUM TOP RAILS<BR/> ATP ALUMINUM WRAP ON REAR<BR/> FULL-COLOR DECALS<BR/> DOT LIGHTING<BR/> CLEAR LENS LED CLEARANCE LIGHTS<BR/> CLEAR LENS LED STRIP TAIL LIGHTS<BR/> LICENSE PLATE HOLDER WITH BUILT-IN LIGHT<BR/> RAMP DOOR WITH SPRING ASSIST<BR/> NO-SHOW BEAVERTAILl<BR/> (2) 12V DOME LIGHTS<BR/> (1) WALL SWITCH<BR/> (1) ROOF VENT<BR/> 36 INCH SIDE DOOR WITH STEEL STEP<BR/> SEMI-STYLE CAM-LOCK DOOR LATCHES<BR/> DOOR HOLD-BACKS ON ALL DOORS <BR/> CASH CHECK OR FINANCED PRICE<BR/> FINANCING AVAILABLE FOR THOSE WHO QUALIFY<BR/> NOT RESPONSIBLE FOR TYPOGRAPHICAL ERRORS<BR/> PASSENGER SIDE BACK THREE PANELS HAS TREE BRANCH SCRATCHES<BR/> PRICE REFLECTS DAMGE<BR/>","20.00 ft","8.50 ft","7.20 ft","3220.00","9800.00","","","","","","2","","","","2-5/16","","","","","","","","","","Silver","","","","","","","","","","","","","","","","","No","No","2023-01-27T01:00:14-06:00","0","10","http://dealer-cdn.com/yWOEQR/faW9a4/50b32b92fb25da4daf27d739cbc9ff3d,http://dealer-cdn.com/yWOEQR/j1GVZQ/17cf250f2b34642f5e85f7b360c87a25,http://dealer-cdn.com/yWOEQR/j4fh8C/6a6a6ae257b21f952887b55d3c3ef4e2,http://dealer-cdn.com/yWOEQR/jlxWT2/ffbdef626eb0463ecf6c0b9350f344a2,http://dealer-cdn.com/yWOEQR/PIHleS/f6d3adc8f900903c334a3192ba5ce723,http://dealer-cdn.com/yWOEQR/IV7RPE/ef49576655c3b47410b9257d261af714,http://dealer-cdn.com/yWOEQR/gA00q8/43adee25c5bb6edafa39a7d776b66bdf,http://dealer-cdn.com/yWOEQR/Brt4iG/63fa8c054c28e6796360e4862a9f42e9,http://dealer-cdn.com/yWOEQR/tqR2cy/31480fafcc89cbe93e298a73c590c053,http://dealer-cdn.com/yWOEQR/mb61iq/5807fc54cb27b181e253a83cb525c781"
"TF26099","Yes","trailer.cargo_enclosed","Available","2023","Continental Cargo","TXVHW712TA2","","2023 Continental Cargo TXVHW712TA2 Enclosed Cargo Trailer","$8495.00","$0.00","$0.00","$0.00","$9286.23","5NHUVH225PY045427","New","US","CO","Parker","80134","3038414910","7X14 CARGO<BR/> THIS TRAILER COMES WITH A SPARE MOUNT AND ADDITIONAL CROSS MEMBERS 16IN O/C<BR/> STANDARD FEATURES:<BR/> WELDED SAFETY CHAINS<BR/> 18 INCH WEDGE-FRONT NOSE<BR/> 024 ALUMINUM EXTERIOR<BR/> 24 ATP STONE GUARD<BR/> (2) - FLOW THRU SIDEWALL VENTS<BR/> ALUMINUM TOP RAILS<BR/> ALUMINUM EXTERIOR FENDERS<BR/> RADIAL TIRES<BR/> SILVER POWDER COATED WHEELS<BR/> LEAF-SPRING AXLES<BR/> GALVANIZED ROOF<BR/> FULL-COLOR DECALS<BR/> CURBSIDE DOOR<BR/> SEMI-STYLE CAM-LOCK DOOR LATCH<BR/> EXPOSED STEEL PAINTED EPOXY BLACK<BR/> Z-TECH UNDERCOATED FRAME<BR/> ATP ALUMINUM WRAP ON REAR<BR/> RAMP REAR DOOR<BR/> (1) 12V DOME LIGHT<BR/> DOT LIGHTING<BR/> CLEAR LENS LED CLEARANCE LIGHTS<BR/> CLEAR LENS LED STRIP TAIL LIGHTS<BR/> LICENSE PLATE HOLDER WITH BUILT-IN LIGHT<BR/> CASH CHECK OR FINANCED PRICE<BR/> FINANCING AVAILABLE FOR THOSE WHO QUALIFY<BR/> NOT RESPONSIBLE FOR TYPOGRAPHICAL ERRORS<BR/>","12.00 ft","7.00 ft","6.80 ft","1720.00","7000.00","","","","","","2","","","","2-5/16","","","","","","","","","","Black","","","","","","","","","","","","","","","","","No","No","2023-01-27T01:00:15-06:00","0","5","http://dealer-cdn.com/yWOEQR/XH2bMu/f72e633d45e7101c1b19f9b845339422,http://dealer-cdn.com/yWOEQR/GAqoXw/c059128c4c5e997ef6765e085f9bfd8d,http://dealer-cdn.com/yWOEQR/xIbOGe/ac0c93bb82501cbd5660e83913dec62d,http://dealer-cdn.com/yWOEQR/KgRhfU/7d4b320322931dbd88cfbc5dd2a7224c,http://dealer-cdn.com/yWOEQR/4nC1BY/a0ad56321d2af4710dc01b58f1364555"
"TU26114","Yes","trailer.utility","Available","2019","PAMM","5X8 UTILITY","","2019 PAMM 5X8 UTILITY Utility Trailer","$1812.00","$0.00","$0.00","$0.00","$1812.31","5RVSA0813KP072586","Used","US","CO","Parker","80134","3038414910","2019 LAMAR 5X8 UTILITY TRAILER<BR/> STANDARD FEATURES:<BR/> A-FRAME CHANNEL TONGUE<BR/> 2 INCH COUPLER<BR/> 2000 LB TOP WIND JACK (BOLTED ON)<BR/> 4-WAY FLAT CONNECTOR WITH LOOM<BR/> 2 INCH PIPE TOP RAIL<BR/> (4) TIE DOWN LOOPS INSIDE BED<BR/> 2 INCH TREATED PINE FLOOR<BR/> RADIAL TIRES ST205/75R15 LOAD RANGE C<BR/> 15 INCH X 5 INCH WHITE SPOKE 5 ON 5 WHEEL<BR/> EZ LUBE HUBS<BR/> MULTI-LEAF SPRING<BR/> GROMMET MOUNT SEALED LIGHTING<BR/> L.E.D. LIGHTING PACKAGE<BR/> PROTECTED WIRING<BR/> RAMP GATE<BR/> CASH CHECK OR FINANCED PRICE<BR/> FINANCING AVAILABLE FOR THOSE WHO QUALIFY<BR/> NOT RESPONSIBLE FOR TYPOGRAPHICAL ERRORS<BR/>","8.00 ft","5.00 ft","","800.00","3500.00","","","","","","1","","","","2","","","","","","","","","","Black","","","","","","","","","","","","","","","","","No","No","2023-01-28T01:00:22-06:00","0","0",""
"TH25485","Yes","trailer.other","Available","2022","AMP Trailers","","","2022 AMP Trailers  Other Trailer","$13363.00","$11995.00","$0.00","$0.00","$14205.00","5JWDD1424NN572362","New","US","CO","Parker","80134","3038414910","INDUSTRIAL DUMP TRAILER* \nThe Industrial Dump Trailer is the ultimate commercial grade hydraulic dump. Nearly 50-degrees of vertical dumping is offered with this unit making unloading quick and effortless. Maximize lifting and lowering of heavy uneven loads with the powerful scissor hoist. This H&amp;H Dump features self-contained ramps and an 83 wide bed. Transporting small tractors and skid loaders to and from the site is easy. Rest assured material you are carrying will remain safely in the bed with the integrated tarp shroud and installed tarp. The H&amp;H Industrial Dump Trailer is an ideal choice for your hauling needs. \n 8&quot; Steel Channel Frame \n 3&quot; Steel Channel Crossmembers \n 6&quot; Steel Channel Tongue Fully Wrapped \n 24&quot; Tall 12-Gauge Steel Sides \n 10-Gauge One-Piece Smooth Steel Deck \n 2-5/16 Adjustable Height Coupler &amp; Dual Safety Chains \n Sealed Wiring Harness &amp; 7-Way Plug \n 7K Rated Set-Back Drop Leg Jack \n Barn Door Gate with Spreader Function \n (2) 3&quot;x 6' Heavy Service Ramps (Slide In) \n Ramp Hook Bar and Lockable Ramp Carrier \n Formed Steel Tread Plate Fenders \n Tandem Slipper Spring Brake Suspension \n Easy Lube Hubs (14K Models) | Oil Bath Hubs (16K Models) \n Radial Tires on Steel Wheels \n High Gloss Powder Coat Finish \n Stake Pockets &amp; Side Mounted D-Rings \n Tarp Brackets &amp; Tarp Hooks \n Integrated Tarp Shroud with Installed Tarp \n Mesh Tarp Kit (Installed) \n Spare Tire Mount \n Lockable Dual-Purpose Pump and Tool Box \n Full DOT Compliant LED Lighting \n 12v Deep Cycle Battery &amp; 110v Battery Charger \n Power Up Power Down Hydraulics (Scissor Lift Hoist) \n 12v Hydraulic Pump (3000 PSI) with 2-Button Remote \n Limited 3-Year Warranty \n CASH CHECK OR FINANCED PRICE \n FINANCING AVAILABLE FOR THOSE WHO QUALIFY \n NOT RESPONSIBLE FOR TYPOGRAPHICAL ERRORS","168.00 in","84.00 in","","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","No","No","2023-05-16T13:56:49-05:00","0","0",""
"TT26111","Yes","trailer.flatbed","Available","2023","Teton Trailer","22 TILT DECK 14K","","2023 Teton Trailer 22 TILT DECK 14K Flatbed Trailer","$9870.00","$0.00","$0.00","$0.00","$10990.00","4T9B12221PF400021","New","US","CO","Parker","80134","3038414910","22 FT HEAVY DUTY TILT DECK TRAILER 14K \nMADE IN THE U.S.A. \nNEED TO HAUL THE BIG STUFF? THE DELUXE WOOD FLOOR TILT EQUIPMENT TRAILER IS FULLY EQUIPPED WITH THE BEST FEATURES IN A PACKAGE DEAL. THE 14K TILT BED USES 3X5X3/16 INCH TUBING OVER CHANNEL BECAUSE IT'S THE BETTER CHOICE WHEN IT COMES TO TENSION. HAND-CRAFTED TETON TOUGH TRAILERS ARE READY TO HAUL YOUR HEAVY LOAD 24 HOURS A DAY. \nSPARE INCLUDED! \nSTANDARD FEATURES: \n2-5/16 INCH COUPLER 20K LBS RATING \nCHAIN BOX WITH LOCKABLE LID \nTONGUE-2 IN X 5 INCH 3/16 INCH THICK TUBING \n12000 LB DROP FOOT JACK \nCOMPLETE BREAK-A-WAY KIT IN CHAINBOX OUT OF WEATHER \nCUSHIONED RAM \n(2) 7000 LBS EZ LUBE AXLES \nELECTRIC BRAKES \nTUBING FRAME AND RUB RAILS \n3 INCH CROSS-MEMBERS 16-INCH ON CENTER \nDIAMOND-PLATED REINFORCED FENDERS \nKNIFE-EDGED BEAVER TAIL \nWIRING HARNESS WITH LED LIGHTS AND ELECTRICAL J BOXES \nHEAVY DUTY SAFETY CHAINS \nSPARE TIRE MOUNT \nCASH CHECK OR FINANCED PRICE \nFINANCING AVAILABLE FOR THOSE WHO QUALIFY \nNOT RESPONSIBLE FOR TYPOGRAPHICAL ERRORS","264.00 in","81.60 in","","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","No","No","2023-05-16T13:56:50-05:00","0","0",""
"TU26030A","Yes","trailer.flatbed","Available","2017","MEB","20 DECKOVER","","2017 MEB 20 DECKOVER Flatbed Trailer","$12995.00","$0.00","$0.00","$0.00","$13500.00","4A2MB2027H1017751","Used","US","CO","Parker","80134","3038414910","10K EBY DECK OVER FLATBED \nTHE 10K DECK OVER IS A HEAVY-DUTY YET LIGHTWEIGHT TRAILER IDEAL FOR HAULING LOADS REQUIRING A WIDER DECK. CONTRUCTED OF FUEL-EFFICIENT LOW-MAINTENANCE ALUMINUM THE 10K DECKOVER FLATBED IS ENGINEERED TO PERFORM AND BUILT TO LAST \nDECK WIDTH 97 3/4&quot; \nPAYLOAD CAPACITY UP TO 7730 lbs \nEXTRUDED ALUMINUM FLOOR \nHIGH-STRENGHT ALUMINUM RAMPS \nDEXTER TORSION AXLES \n2-5/16&quot; ADJUSTABLE COUPLER \nALUMINUM WHEELS \nLED LIGHTS","240.00 in","102.00 in","","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","No","No","2023-05-16T13:56:51-05:00","0","0",""
"TU26068A","Yes","trailer.flatbed","Available","2015","Hull Trailers","14GN-18+5","","2015 Hull Trailers 14GN-18+5 Flatbed Trailer","$8995.00","$0.00","$0.00","$0.00","$9300.00","53MGD2521FB004248","Used","US","CO","Parker","80134","3038414910","HULL 8.5X25 Tandem Axle Gooseneck \n2-5/16 Ball Adjustable Pipe Coupler \n12000# Drop Leg Jack \nComplete Break-A-Way System w/Charger \nModular Sealed Wiring Harness \n1-1/4 Pipe Chain Spools Between Tie Down Pockets \nSpare Tire Mount (Top of Neck) \nSpare Tire &amp; Wheel \n3/8 Heavy Duty Rub Rail \n102 Overall Width \n2 Treated Pine Floor \nLow Profile Bed Pierced- Beam Frame \nTie Down Pockets Along Sides 24 On Center \nRadial Tires ST 235/80AR16 Load Range E \nDexter Brand Axles \nCambered Axles \nMulti-Leaf Slipper Spring w/ Equalizer \nGrommet Mount Sealed Lighting \n5' Dovetail w/ 5' MEGA RAMPS \nSuperior Quality Finish is Applied for highly Decorative and Protective Finish \nCASH CHECK OR FINANCED PRICE \nFINANCING AVAILABLE TO THOSE WHO QUALIFY \nNOT RESPONSIBLE FOR TYPOGRAPHICAL ERRORS","276.00 in","102.00 in","","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","No","No","2023-05-16T13:56:53-05:00","0","0",""
"TB26137","Yes","trailer.utility","Available","2023","Big Tex Trailers","30SV-08BK","","2023 Big Tex Trailers 30SV-08BK Utility Trailer","$3625.00","$0.00","$0.00","$0.00","$3955.00","16V1W1119P2274204","New","US","CO","Parker","80134","3038414910","5X8 SINGLE AXLE VANGUARD TRAILER \nMADE IN THE U.S.A.\nTHE 30SV SINGLE AXLE VANGUARD TRAILER FROM BIG TEX COMES WITH A PIPE TOP RAIL HIGHER SIDES AND MULTIPLE LENGTH OPTIONS VERSATILITY TO HAUL JUST ABOUT ANYTHING YOU NEED. PROTECT YOUR CARGO AND TRAILER CONFIDENTLY WITH THE 30SV.\nSTANDARD FEATURES:\nA-FRAME CHANNEL TONGE\n2 INCH COUPLER\n2000# TOP WIND JACK (BOLTED ON)\nREMOVABLE SAND FOOT ON JACK\nLOWER SUPPORT JACK PLATE\n(4) TIE DOWN POCKETS ON OUTSIDE OF FRAME\nPIPE TOP RAIL\n29-... INCH TALL SIDES W/ 24 INCH V-CRIMPED STEEL PANELS (16GA)\n2 INCH TREATED PINE FLOOR\n(4) TIE DOWN LOOPS INSIDE BED\nRADIAL TIRES ST205/75R15 LOAD RANGE C\n15 INCH x 5 INCH BLACK SPOKE ON 5 LUG WHEELS\nEZ LUBE HUBS\nDEXTER BRAND AXLE\nBRAKE FLANGES ON AXLE FOR EASY BRAKE ADDITION\nMULTI-LEAF SPRING\nPROTECTED WIRING\nGROMMET MOUNT SEALED LIGHTING\nL.E.D. LIGHTING PACKAGE\nRAMP GATE\nSUPERIOR QUALITY FINISH IS APPLIED FOR A HIGHLY DECORATIVE AND PROTECTIVE FINISH\nCASH CHECK OR FINANCED PRICE\nFINANCING AVAILABLE TO THOSE WHO QUALIFY\nNOT RESPONSIBLE FOR TYPOGRAPHICAL ERRORS","96.00 in","60.00 in","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","No","No","2023-05-16T13:56:54-05:00","0","0",""
"TB26138","Yes","trailer.utility","Available","2023","Big Tex Trailers","30SV-08BK","","2023 Big Tex Trailers 30SV-08BK Utility Trailer","$3625.00","$0.00","$0.00","$0.00","$3955.00","16V1W1113P2274201","New","US","CO","Parker","80134","3038414910","5X8 SINGLE AXLE VANGUARD TRAILER\nMADE IN THE U.S.A.\nTHE 30SV SINGLE AXLE VANGUARD TRAILER FROM BIG TEX COMES WITH A PIPE TOP RAIL HIGHER SIDES AND MULTIPLE LENGTH OPTIONS VERSATILITY TO HAUL JUST ABOUT ANYTHING YOU NEED. PROTECT YOUR CARGO AND TRAILER CONFIDENTLY WITH THE 30SV.\nSTANDARD FEATURES:\nA-FRAME CHANNEL TONGE\n2 INCH COUPLER\n2000# TOP WIND JACK (BOLTED ON)\nREMOVABLE SAND FOOT ON JACK\nLOWER SUPPORT JACK PLATE\n(4) TIE DOWN POCKETS ON OUTSIDE OF FRAME\nPIPE TOP RAIL\n29-... INCH TALL SIDES W/ 24 INCH V-CRIMPED STEEL PANELS (16GA)\n2 INCH TREATED PINE FLOOR\n(4) TIE DOWN LOOPS INSIDE BED\nRADIAL TIRES ST205/75R15 LOAD RANGE C\n15 INCH x 5 INCH BLACK SPOKE ON 5 LUG WHEELS\nEZ LUBE HUBS\nDEXTER BRAND AXLE\nBRAKE FLANGES ON AXLE FOR EASY BRAKE ADDITION\nMULTI-LEAF SPRING\nPROTECTED WIRING\nGROMMET MOUNT SEALED LIGHTING\nL.E.D. LIGHTING PACKAGE\nRAMP GATE\nSUPERIOR QUALITY FINISH IS APPLIED FOR A HIGHLY DECORATIVE AND PROTECTIVE FINISH\nCASH CHECK OR FINANCED PRICE\nFINANCING AVAILABLE TO THOSE WHO QUALIFY\nNOT RESPONSIBLE FOR TYPOGRAPHICAL ERRORS","96.00 in","60.00 in","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","No","No","2023-05-16T13:56:55-05:00","0","0",""
"TB26144","Yes","trailer.utility","Available","2023","Big Tex Trailers","35SA-14BK4RG","","2023 Big Tex Trailers 35SA-14BK4RG Utility Trailer","$3255.00","$0.00","$0.00","$0.00","$3557.00","16V1U1717P2285800","New","US","CO","Parker","80134","3038414910","7X14 SINGLE AXLE UTILITY TRAILER\nMADE IN THE U.S.A. \nAT A GENEROUS 83 INCHES WIDE THE 35SA SINGLE AXLE UTILITY TRAILER FROM BIG TEX IS IDEAL FOR HOME AND GARDEN TASKS AND CAN EVEN ACCOMMODATE MANY SIDE-BY-SIDE MODELS.AVAILABLE X CONFIGURATIONS OF THE 35SA PUSH THE WIDTH TO 80 INCHES ADDING DECK SPACE CAPABILITY AND VERSATILITY.\nSTANDARD FEATURES: \nA-FRAME CHANNEL TONGUE \n2 INCH COUPLER \n2000 LB TOP WIND JACK (BOLTED ON) \n4-WAY FLAT CONNECTOR WITH LOOM \nREMOVABLE SAND FOOT ON JACK \n2 INCH PIPE TOP RAIL \n(4) TIE DOWN LOOPS INSIDE BED \n2 INCH TREATED PINE FLOOR \nRADIAL TIRES ST205/75R15 LOAD RANGE C \n15 INCH X 5 INCH BLACK SPOKE 5 ON 5 WHEEL \nEZ LUBE HUBS \nDEXTER BRAND AXLE \nBRAKE FLANGES ON AXLE FOR EASY BRAKE ADDITION \nMULTI-LEAF SPRING \nGROMMET MOUNT SEALED LIGHTING \nL.E.D. LIGHTING PACKAGE \nPROTECTED WIRING \nRAMP GATE \nSUPERIOR QUALITY FINISH IS APPLIED FOR A HIGHLY DECORATIVE AND PROTECTIVE FINISH \nCASH CHECK OR FINANCED PRICE \nFINANCING AVAILABLE FOR THOSE WHO QUALIFY \nNOT RESPONSIBLE FOR TYPOGRAPHICAL ERRORS","168.00 in","76.80 in","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","No","No","2023-05-16T13:56:56-05:00","0","0",""
"TB26148","Yes","trailer.utility","Available","2023","Big Tex Trailers","35SV-14BK","","2023 Big Tex Trailers 35SV-14BK Utility Trailer","$4275.00","$0.00","$0.00","$0.00","$4656.00","16V1W1719P2253280","New","US","CO","Parker","80134","3038414910","6.5X14 SINGLE AXLE VANGUARD TRAILER \nMADE IN THE U.S.A. \nTHE 35SV SINGLE AXLE VANGUARD TRAILER FROM BIG TEX COMES WITH A PIPE TOP RAIL HIGHER SIDES AND MULTIPLE LENGTH OPTIONS VERSATILITY TO HAUL JUST ABOUT ANYTHING YOU NEED. PROTECT YOUR CARGO AND TRAILER CONFIDENTLY WITH THE 35SV. \nSTANDARD FEATURES: \nA-FRAME CHANNEL TONGE \n2 INCH COUPLER \n2000# TOP WIND JACK (BOLTED ON) \nREMOVABLE SAND FOOT ON JACK \nLOWER SUPPORT JACK PLATE \n(4) TIE DOWN POCKETS ON OUTSIDE OF FRAME \nPIPE TOP RAIL \n29-? INCH TALL SIDES W/ 24 INCH V-CRIMPED STEEL PANELS (16GA) \n2 INCH TREATED PINE FLOOR \n(4) TIE DOWN LOOPS INSIDE BED \nRADIAL TIRES ST205/75R15 LOAD RANGE C \n15 INCH x 5 INCH BLACK SPOKE ON 5 LUG WHEELS \nEZ LUBE HUBS \nDEXTER BRAND AXLE \nBRAKE FLANGES ON AXLE FOR EASY BRAKE ADDITION \nMULTI-LEAF SPRING \nPROTECTED WIRING \nGROMMET MOUNT SEALED LIGHTING \nL.E.D. LIGHTING PACKAGE \nRAMP GATE \nSUPERIOR QUALITY FINISH IS APPLIED FOR A HIGHLY DECORATIVE AND PROTECTIVE FINISH \nCASH CHECK OR FINANCED PRICE \nFINANCING AVAILABLE TO THOSE WHO QUALIFY \nNOT RESPONSIBLE FOR TYPOGRAPHICAL ERRORS","168.00 in","79.20 in","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","No","No","2023-05-16T13:56:57-05:00","0","0",""
"TB26149","Yes","trailer.utility","Available","2023","Big Tex Trailers","35UT-14BK","","2023 Big Tex Trailers 35UT-14BK Utility Trailer","$4050.00","$0.00","$0.00","$0.00","$4404.00","16V1U1711P2269592","New","US","CO","Parker","80134","3038414910","7X14 SINGLE AXLE UTV HAULER\nTHE BIG TEX 35UT IAS A 14-FOOT UTV HAULER DESIGNED WITH TOY HAULING IN MIND. WITH A 2995# G.V.W.R. BI-FOLD RAMP GATE AND 83-INCH WIDE OPEN-SIDE FRAME DESIGN LOADING AND UNLOADING ATVs AND UTVs FASTER AND EASIER WITH THE 35UT.\n2&quot; DEMCO EZ LATCH COUPLER\nOVERSIZED TONQUE BOX FOR STORAGE\nRUB RAIL AND STAKE POCKETS ALONG SIDES\n(4) D-RINGS TO SECURE VEHICLE\nREMOVABLE JEEP-STYLE FENDERS\nSPARE TIRE MOUNT\nRADIAL TIRES\nBLACK MOD WHEELS\nGROMMET-MOUNT SEALED LIGHTING\nL.E.D. LIGHTING PACKAGE\nPROTECTED WIRING\nBI-FOLD REAR RAMP GATE WITH COIL SPRING ASSIST\nGENEROUS 83 WIDE DECK\nCASH CHECK OR FINANCED PRICE\nFINANCING AVAILABLE TO THOSE WHO QUALIFY NOT RESPONSIBLE FOR TYPOGRAPHICAL ERRORS","168.00 in","84.00 in","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","No","No","2023-05-16T13:56:58-05:00","0","0",""
